filename, Glioma, Meningioma, No Tumor, Pituitary
Tr-pi_0385_jpg.rf.29f9f134a0605f6cde539b348ed31441.jpg, 0, 0, 0, 1
Tr-no_0491_jpg.rf.2a7134b29d59e18af83383f6e75d0cd5.jpg, 0, 0, 1, 0
Tr-gl_0112_jpg.rf.2aa8de2b00e8d35de2e209f25103f934.jpg, 1, 0, 0, 0
Tr-pi_0372_jpg.rf.2ab1590a79c83b9a0afa7b87b69ab5b0.jpg, 0, 0, 0, 1
Tr-gl_0439_jpg.rf.2ab77312994ed95e35eba9d5f45a200e.jpg, 1, 0, 0, 0
Tr-pi_0012_jpg.rf.2a801cd06a53e87119d6a7673b811ecb.jpg, 0, 0, 0, 1
Tr-me_0440_jpg.rf.2ac72310aed3c544259a528834ed50fd.jpg, 0, 1, 0, 0
Tr-gl_0531_jpg.rf.2ad32573e28c6b267449b43b9cc2fdff.jpg, 1, 0, 0, 0
Tr-no_0397_jpg.rf.2b70cb4bd8da0e31d2475bca92dcb43d.jpg, 0, 0, 1, 0
Tr-gl_0104_jpg.rf.2ba5340efb12b9cd1fb18cbe78ab41bd.jpg, 1, 0, 0, 0
Tr-pi_0132_jpg.rf.2bb7c4b192e902bf33ab2b254ddb08b9.jpg, 0, 0, 0, 1
Tr-no_0481_jpg.rf.2ae4bf9e34a1760db971d4b866153204.jpg, 0, 0, 1, 0
Tr-pi_0097_jpg.rf.2bbefbdb15873ea29ea24033d4c747dc.jpg, 0, 0, 0, 1
Tr-me_0462_jpg.rf.2bd2c90fe51bc9f40ccca9912d7d99f0.jpg, 0, 1, 0, 0
Tr-pi_0109_jpg.rf.2bf3f09a252ca1bf88423737eaf8e54e.jpg, 0, 0, 0, 1
Tr-no_0251_jpg.rf.2c015b233d2da6937004f5a053c4d849.jpg, 0, 0, 1, 0
Tr-no_0443_jpg.rf.2c12928e98094acdda93342ba9b56194.jpg, 0, 0, 1, 0
Tr-me_0426_jpg.rf.2c175f2d5e4e93d72336f7f6e06ba2bb.jpg, 0, 1, 0, 0
Tr-no_0323_jpg.rf.2c24705c8a4a87befd301799c4ff6692.jpg, 0, 0, 1, 0
Tr-gl_0414_jpg.rf.2c710df01a45999315302576bd476678.jpg, 1, 0, 0, 0
Tr-no_0037_jpg.rf.2c4cc490d05da6a28e662af1ac2af7ce.jpg, 0, 0, 1, 0
Tr-gl_0518_jpg.rf.2c53af6907b757cf8426c23fac31ce9c.jpg, 1, 0, 0, 0
Tr-pi_0429_jpg.rf.2cc637b7fcb5262ec9a72af938e2256b.jpg, 0, 0, 0, 1
Tr-gl_0222_jpg.rf.2c73214f0866a4d3d6aa40cdf9892be6.jpg, 1, 0, 0, 0
Tr-pi_0293_jpg.rf.2d6913f359306b4d48802f569cbd863e.jpg, 0, 0, 0, 1
Tr-me_0448_jpg.rf.2d27e828319ea65d63485c213042944c.jpg, 0, 1, 0, 0
Tr-gl_0114_jpg.rf.2d86d65d5d293420d6051240461e9fdc.jpg, 1, 0, 0, 0
Tr-pi_0306_jpg.rf.2e2af93a3c4437d194b944c985456df0.jpg, 0, 0, 0, 1
Tr-pi_0564_jpg.rf.2d9c3ff21080f93956bb0d7f0c570cf2.jpg, 0, 0, 0, 1
Tr-pi_0423_jpg.rf.2d6480d724ecc1a466c87b0f2074efda.jpg, 0, 0, 0, 1
Tr-pi_0226_jpg.rf.2e31b6921e61dbbd7684f6c9cef268f8.jpg, 0, 0, 0, 1
Tr-gl_0368_jpg.rf.2d9c412388e0f1c1da34dbb89fb51a6a.jpg, 1, 0, 0, 0
Tr-gl_0324_jpg.rf.2dd4b2fa1dfad282b43692fbc70cfcfe.jpg, 1, 0, 0, 0
Tr-pi_0507_jpg.rf.2ecb27fe932ca99f7fe915f18d1ed7c1.jpg, 0, 0, 0, 1
Tr-pi_0011_jpg.rf.2e3b87a53534caae6264c3bdc13cedc1.jpg, 0, 0, 0, 1
Tr-me_0096_jpg.rf.2ed61b8ec28ef9efd543bf15239e1e98.jpg, 0, 1, 0, 0
Tr-gl_0339_jpg.rf.2e403c219a726b19cee3461c44ff752e.jpg, 1, 0, 0, 0
Tr-me_0286_jpg.rf.2f08b6fdab5b80ebf466a31372c8f9ca.jpg, 0, 1, 0, 0
Tr-me_0146_jpg.rf.2eea53a6223f7225d0291a7edabed1e9.jpg, 0, 1, 0, 0
Tr-pi_0264_jpg.rf.2f506366beb51f23ea527587d9943420.jpg, 0, 0, 0, 1
Tr-pi_0243_jpg.rf.2f5e71ad0284864c29378798d3da20c1.jpg, 0, 0, 0, 1
Tr-pi_0658_jpg.rf.2f3d2f377ddb080346e45db55f4f2ed5.jpg, 0, 0, 0, 1
Tr-pi_0193_jpg.rf.2f6b14517dc59cda03a91f8345ba97a7.jpg, 0, 0, 0, 1
Tr-me_0304_jpg.rf.2f6ef1a6639c63d07e7d035889ea922a.jpg, 0, 1, 0, 0
Tr-gl_0192_jpg.rf.2fa80d16c796a5e0923f1928159cf0fe.jpg, 1, 0, 0, 0
Tr-me_0539_jpg.rf.3008126e5962888446577e9e2f6aee3d.jpg, 0, 1, 0, 0
Tr-gl_0448_jpg.rf.300d7b474a531f7c32b89d927a0b48f3.jpg, 1, 0, 0, 0
Tr-me_0266_jpg.rf.2fdaf66c88922f6b70676183ddbad22a.jpg, 0, 1, 0, 0
Tr-gl_0550_jpg.rf.30b92f3b1cc7971cc1c65fd53e0a42a9.jpg, 1, 0, 0, 0
Tr-gl_0309_jpg.rf.30d8fb23d83d157356c4b91de6b4a955.jpg, 1, 0, 0, 0
Tr-no_0208_jpg.rf.30b23e6384fe69ab98d88b316a7f4213.jpg, 0, 0, 1, 0
Tr-gl_0013_jpg.rf.312d7ef8d55655cbf02c4143dfef3788.jpg, 1, 0, 0, 0
Tr-me_0136_jpg.rf.315e4dfeab86bd7ec15352c42e250058.jpg, 0, 1, 0, 0
Tr-no_0551_jpg.rf.3127e63c6372477885dcc4410f4307c6.jpg, 0, 0, 1, 0
Tr-me_0077_jpg.rf.31476d17ac1df2b04eab0e4941641e34.jpg, 0, 1, 0, 0
Tr-gl_0489_jpg.rf.31540d8772c27154a2f8dd8fd4769d76.jpg, 1, 0, 0, 0
Tr-gl_0043_jpg.rf.31a72c7a52254b2c02e9d9255f2091c6.jpg, 1, 0, 0, 0
Tr-no_0433_jpg.rf.319c8abeb0c38cc47ca72517d36376d2.jpg, 0, 0, 1, 0
Tr-gl_0260_jpg.rf.31c78a49c4c7952eba26a5b9fc26d9fd.jpg, 1, 0, 0, 0
Tr-gl_0041_jpg.rf.31c36cf3cc80b27a3466abaac32768f5.jpg, 1, 0, 0, 0
Tr-me_0220_jpg.rf.316f431b5ae8a8f2379e05c9a1705ffb.jpg, 0, 1, 0, 0
Tr-gl_0277_jpg.rf.32321fa232a1fb1b7f6c2a180e629ac6.jpg, 1, 0, 0, 0
Tr-pi_0284_jpg.rf.31e501a71d394ef41ecd92cd4e0fa3a4.jpg, 0, 0, 0, 1
Tr-pi_0246_jpg.rf.31d87e80f1faff2e50a9cc5dadffb6bf.jpg, 0, 0, 0, 1
Tr-me_0197_jpg.rf.32ada000d451a4d3d5f187b129c00860.jpg, 0, 1, 0, 0
Tr-pi_0379_jpg.rf.32ddb07b5be07c70cab85b9ca2367490.jpg, 0, 0, 0, 1
Tr-me_0505_jpg.rf.32e54a98accb3af1780224736ee83e35.jpg, 0, 1, 0, 0
Tr-gl_0399_jpg.rf.32df20ba208c9ad6f7c12d358aff2f9c.jpg, 1, 0, 0, 0
Tr-gl_0026_jpg.rf.32baa3159ef947f6e3161ae5d1a8c7c6.jpg, 1, 0, 0, 0
Tr-gl_0093_jpg.rf.32f2f3ce6b8b8cb457d30efa9a618725.jpg, 1, 0, 0, 0
Tr-gl_0472_jpg.rf.331f33a5b0680538c347ed7143cfd360.jpg, 1, 0, 0, 0
Tr-me_0234_jpg.rf.3323047b7ced5a287f6993c933553bea.jpg, 0, 1, 0, 0
Tr-pi_0638_jpg.rf.333cfc5df595be084c3074e4cf480c59.jpg, 0, 0, 0, 1
Tr-me_0319_jpg.rf.337c180fb0b0a8b06683ed4597d0b8d2.jpg, 0, 1, 0, 0
Tr-pi_0076_jpg.rf.333d815d8e2eae21f9f5d3d8e7624c81.jpg, 0, 0, 0, 1
Tr-gl_0456_jpg.rf.33583df5cc6eeb3075c60295652abe05.jpg, 1, 0, 0, 0
Tr-me_0414_jpg.rf.337cf47a0c7d93cee517c1bfbdf4885d.jpg, 0, 1, 0, 0
Tr-me_0207_jpg.rf.33e5975fee044cbc4b78e58e1d772714.jpg, 0, 1, 0, 0
Tr-gl_0428_jpg.rf.33ac27acf02e97cc335662e8100fe29c.jpg, 1, 0, 0, 0
Tr-gl_0165_jpg.rf.34190c0d5ea41ccc6610363f8369c37e.jpg, 1, 0, 0, 0
Tr-gl_0446_jpg.rf.34342b10d047802289f94103c0b36bc1.jpg, 1, 0, 0, 0
Tr-no_0407_jpg.rf.3436988f11f1289c0af9b95c211fbca0.jpg, 0, 0, 1, 0
Tr-pi_0333_jpg.rf.3441a4c2f71b753e842206e8bb3227ef.jpg, 0, 0, 0, 1
Tr-gl_0486_jpg.rf.34241937a53d8d9746c3005842c89afb.jpg, 1, 0, 0, 0
Tr-no_0456_jpg.rf.34d2b065075f173b061aa149cd3b34d2.jpg, 0, 0, 1, 0
Tr-pi_0298_jpg.rf.34d1ee4c29a8ce6ca52896b16076bdc2.jpg, 0, 0, 0, 1
Tr-gl_0455_jpg.rf.3471bf33b0f280f2f77362515f78fd64.jpg, 1, 0, 0, 0
Tr-no_0096_jpg.rf.35228e834ca416f2ad14b118b796ef82.jpg, 0, 0, 1, 0
Tr-no_0138_jpg.rf.34d2f091c29317f7b91ae40612fd384d.jpg, 0, 0, 1, 0
Tr-me_0190_jpg.rf.353183e2e7c8df0bc6a75510cf62f614.jpg, 0, 1, 0, 0
Tr-no_0480_jpg.rf.355a4df5da8ae00c998d43293b366ad4.jpg, 0, 0, 1, 0
Tr-gl_0547_jpg.rf.34af4ea2dd50bb77fbfb67546550ae94.jpg, 1, 0, 0, 0
Tr-pi_0655_jpg.rf.35876922f7222b046c82110a1b7ee7f1.jpg, 0, 0, 0, 1
Tr-gl_0176_jpg.rf.35c053d47b63aad73fe1e7f8fb27b6d3.jpg, 1, 0, 0, 0
Tr-no_0361_jpg.rf.356f0ef8e4676b70334448ce15d180c6.jpg, 0, 0, 1, 0
Tr-gl_0021_jpg.rf.35e692f62c0820b9e228a3a77951e601.jpg, 1, 0, 0, 0
Tr-pi_0179_jpg.rf.358f0493f473f6374d0ea51dfaa0d094.jpg, 0, 0, 0, 1
Tr-pi_0081_jpg.rf.36295d12d60296038d9193f0cff05432.jpg, 0, 0, 0, 1
Tr-no_0167_jpg.rf.36652bfbffc4a98be082ca95b4f53cb8.jpg, 0, 0, 1, 0
Tr-pi_0596_jpg.rf.367041a018c1fa2c21310df2a3981177.jpg, 0, 0, 0, 1
Tr-gl_0401_jpg.rf.3638df138e9e30cfebd26280609aba26.jpg, 1, 0, 0, 0
Tr-gl_0068_jpg.rf.36cb82865c5e9cb05f56123a16d03b0b.jpg, 1, 0, 0, 0
Tr-pi_0107_jpg.rf.37146d6aad8cf9afccf57a1a27a82af0.jpg, 0, 0, 0, 1
Tr-pi_0191_jpg.rf.3714ca3a59f716091c5d80becc893734.jpg, 0, 0, 0, 1
Tr-gl_0479_jpg.rf.3783d8ed0bbef691c3c7e814e1c73084.jpg, 1, 0, 0, 0
Tr-gl_0348_jpg.rf.37adc74b29efaa84dc2148ee7b575eb9.jpg, 1, 0, 0, 0
Tr-gl_0030_jpg.rf.381e4553ca753dbdac7236254b30d120.jpg, 1, 0, 0, 0
Tr-gl_0526_jpg.rf.3807fb6f17a843d4e56c3179deb749bd.jpg, 1, 0, 0, 0
Tr-me_0227_jpg.rf.38228aeca8a7162f448f4cb02e1ae68e.jpg, 0, 1, 0, 0
Tr-gl_0530_jpg.rf.383279604ebee205d4205cded121fa31.jpg, 1, 0, 0, 0
Tr-pi_0199_jpg.rf.382532699d9ca3576af4d1c5e19bfd55.jpg, 0, 0, 0, 1
Tr-gl_0088_jpg.rf.c10bd9703e67b944ce75cf6b933a5302.jpg, 1, 0, 0, 0
Tr-pi_0019_jpg.rf.c160d1ff0f7b2ef2ba66ddc08e6981f2.jpg, 0, 0, 0, 1
Tr-gl_0153_jpg.rf.bfbd65fdc9a09848490ac65c5f58aa44.jpg, 1, 0, 0, 0
Tr-gl_0025_jpg.rf.bfaffef7138e48c8087da76611cfc1bc.jpg, 1, 0, 0, 0
Tr-pi_0630_jpg.rf.c02c88daafce1edf6fac42ff296c50a2.jpg, 0, 0, 0, 1
Tr-no_0114_jpg.rf.c05611bde48c9d5256c459d6047f2c1f.jpg, 0, 0, 1, 0
Tr-gl_0476_jpg.rf.c13a522304f571deeb148a66d886ccb0.jpg, 1, 0, 0, 0
Tr-pi_0478_jpg.rf.bf917bd1776a453c4904000e9e94d2c6.jpg, 0, 0, 0, 1
Tr-pi_0358_jpg.rf.c1659f3c2ba056b241f29cdf87096a99.jpg, 0, 0, 0, 1
Tr-gl_0415_jpg.rf.bf5fb6d9cd0a4445a7135a250ca8d14c.jpg, 1, 0, 0, 0
Tr-gl_0211_jpg.rf.c0344bc773447c1339025a15aa05c405.jpg, 1, 0, 0, 0
Tr-gl_0191_jpg.rf.c07e4732635c8ce3e52ccd64767e5166.jpg, 1, 0, 0, 0
Tr-gl_0261_jpg.rf.c04599965fcfe5bfa9d8cfd3f02e4c8e.jpg, 1, 0, 0, 0
Tr-gl_0029_jpg.rf.c0f1f24b7fea1f3acb38d6eb01ed5d30.jpg, 1, 0, 0, 0
Tr-no_0442_jpg.rf.bf9322aaccdcbef60bc2ad5e0395f35e.jpg, 0, 0, 1, 0
Tr-no_0389_jpg.rf.c10f3a33294852a434fbbd65902b4f36.jpg, 0, 0, 1, 0
Tr-me_0011_jpg.rf.c039f84f918b11f4a74316cd5bb2c231.jpg, 0, 1, 0, 0
Tr-me_0218_jpg.rf.bfbae507f76d7d0fecf49b049ec3e720.jpg, 0, 1, 0, 0
Tr-me_0288_jpg.rf.c0f4fce0c0d150ba2cd3c9b9f7b914a9.jpg, 0, 1, 0, 0
Tr-pi_0177_jpg.rf.c12bc481311f7f4e5a3a32afc98a08f5.jpg, 0, 0, 0, 1
Tr-gl_0504_jpg.rf.c13b0ae12274c06da04b2f75ababe436.jpg, 1, 0, 0, 0
Tr-pi_0531_jpg.rf.c04eb9a2e38fc7f1fa6b7ea74fbf3c19.jpg, 0, 0, 0, 1
Tr-gl_0193_jpg.rf.c012e77183448c3e5ef51d6d58975329.jpg, 1, 0, 0, 0
Tr-gl_0117_jpg.rf.bfc2106e9dfc09c5c2dedba0fe73847b.jpg, 1, 0, 0, 0
Tr-no_0439_jpg.rf.c183e5e8072fe744182806385e7cf1a9.jpg, 0, 0, 1, 0
Tr-pi_0346_jpg.rf.c1e072d3deda4586f519fb6ec1d28302.jpg, 0, 0, 0, 1
Tr-no_0446_jpg.rf.c2000d7f8da45f092eb9f824f55a6651.jpg, 0, 0, 1, 0
Tr-gl_0533_jpg.rf.c1c5e1056a169ea7bb34eb7cfa7fec40.jpg, 1, 0, 0, 0
Tr-pi_0196_jpg.rf.c0a50c24efbdcde13d1427a6216321be.jpg, 0, 0, 0, 1
Tr-gl_0134_jpg.rf.c229309dcb0c55a5e32ad5beb626acf8.jpg, 1, 0, 0, 0
Tr-no_0525_jpg.rf.c2426cbeb7b4944bd40be3202de8fa26.jpg, 0, 0, 1, 0
Tr-me_0404_jpg.rf.c253be5536384b70047120c9dcd3ba7d.jpg, 0, 1, 0, 0
Tr-gl_0402_jpg.rf.c27780604d04d4a83c1cb177f6facbcc.jpg, 1, 0, 0, 0
Tr-gl_0368_jpg.rf.c2861cf897f928f70b3fd70ed8cd8803.jpg, 1, 0, 0, 0
Tr-me_0079_jpg.rf.c25df019ef46cb5d3384a088c62e5f21.jpg, 0, 1, 0, 0
Tr-me_0262_jpg.rf.c2ac27ea3964bebc4e4e96380d5f82f7.jpg, 0, 1, 0, 0
Tr-gl_0074_jpg.rf.c35d9cc70d822f4fd167dd0a29c79339.jpg, 1, 0, 0, 0
Tr-gl_0242_jpg.rf.c2bd25e098aea49c8caa92e9dee8ab53.jpg, 1, 0, 0, 0
Tr-no_0328_jpg.rf.c2b60275a12f7d3c32389512f22a4ffe.jpg, 0, 0, 1, 0
Tr-no_0095_jpg.rf.c3526926dedfe256c2ffa12c16b1eee8.jpg, 0, 0, 1, 0
Tr-no_0447_jpg.rf.c3e4e51b07ae53ee699f670cc497908b.jpg, 0, 0, 1, 0
Tr-pi_0453_jpg.rf.c396213dae1364fcb8301d49de7ab9ab.jpg, 0, 0, 0, 1
Tr-gl_0359_jpg.rf.c3fa431df2a5967783b5afed031d56ae.jpg, 1, 0, 0, 0
Tr-no_0511_jpg.rf.c2c341fd143ddfc90ef5ba16971c9915.jpg, 0, 0, 1, 0
Tr-gl_0097_jpg.rf.c4069c7035a283fe799b8bc665b8a80a.jpg, 1, 0, 0, 0
Tr-me_0198_jpg.rf.c42512e697a1d78d666e300813e62cf3.jpg, 0, 1, 0, 0
Tr-no_0155_jpg.rf.c58eb911127db51989c82be0d1268cfd.jpg, 0, 0, 1, 0
Tr-pi_0439_jpg.rf.c41114d92037b227ee4f414a8afce18a.jpg, 0, 0, 0, 1
Tr-gl_0056_jpg.rf.c5b22a52671f3a2b8f38af30c9c97439.jpg, 1, 0, 0, 0
Tr-gl_0137_jpg.rf.c65da6564e55d3e1326389efd4182eaa.jpg, 1, 0, 0, 0
Tr-no_0188_jpg.rf.c5f96ed52d2ca8112d6be3589a80f64e.jpg, 0, 0, 1, 0
Tr-gl_0300_jpg.rf.c470d9e2498dc36322ee5b7d7a85f6bf.jpg, 1, 0, 0, 0
Tr-me_0451_jpg.rf.c758e7e6a95025990086b306f6bd49cb.jpg, 0, 1, 0, 0
Tr-pi_0494_jpg.rf.c630cde87b6d6357d0712ec7bbf66286.jpg, 0, 0, 0, 1
Tr-me_0406_jpg.rf.c6766842a0f8912c68a710166fcb8ea3.jpg, 0, 1, 0, 0
Tr-no_0376_jpg.rf.c6e3263883aab175a0e3625c1ed86209.jpg, 0, 0, 1, 0
Tr-me_0104_jpg.rf.c7682542f738e6a3573dfb511a9edf72.jpg, 0, 1, 0, 0
Tr-gl_0374_jpg.rf.c811db0a9baba21acce206c49fb8a634.jpg, 1, 0, 0, 0
Tr-me_0164_jpg.rf.c76110dd43fa0f954c7301bfafc092ad.jpg, 0, 1, 0, 0
Tr-no_0358_jpg.rf.c816d4b450cd1cb57ce93d2c035448b0.jpg, 0, 0, 1, 0
Tr-no_0026_jpg.rf.c85f9a47dd830bf37ae7bdcf3efe70a1.jpg, 0, 0, 1, 0
Tr-pi_0189_jpg.rf.c84a6fff82116571517f056e59e0dd28.jpg, 0, 0, 0, 1
Tr-pi_0560_jpg.rf.c6a726eda0b90c59dd8c3ff0cec3f3d5.jpg, 0, 0, 0, 1
Tr-gl_0431_jpg.rf.c8554d321a20643d403d062b816e7641.jpg, 1, 0, 0, 0
Tr-gl_0092_jpg.rf.c85c35f1901afb04cfe1bd3756883f09.jpg, 1, 0, 0, 0
Tr-gl_0210_jpg.rf.c8a01e09bd47597a45bcd8da32e64b5e.jpg, 1, 0, 0, 0
Tr-no_0516_jpg.rf.c8aebb995b18279f8680ca6c54f3ad80.jpg, 0, 0, 1, 0
Tr-gl_0432_jpg.rf.c86574f6e119c10ed767f076fb17f17e.jpg, 1, 0, 0, 0
Tr-gl_0505_jpg.rf.c90215cacfe7ec96a23c4f0a82ead589.jpg, 1, 0, 0, 0
Tr-gl_0360_jpg.rf.c865c1798210b25f4a137a018db72945.jpg, 1, 0, 0, 0
Tr-me_0057_jpg.rf.c914dd1310c8f5a14375ef924e93ddfe.jpg, 0, 1, 0, 0
Tr-me_0437_jpg.rf.c940cf42f8ceb86e332deb5d546609c1.jpg, 0, 1, 0, 0
Tr-pi_0112_jpg.rf.c926ae224fe9e5745797d45f3b4a7425.jpg, 0, 0, 0, 1
Tr-pi_0256_jpg.rf.c9840bf53db39a7830ccd0008de3f0c1.jpg, 0, 0, 0, 1
Tr-pi_0152_jpg.rf.caeada38e383dfff399779b9fcc3761b.jpg, 0, 0, 0, 1
Tr-gl_0462_jpg.rf.cacc2e671c88a9e83a9bd72eed5876b4.jpg, 1, 0, 0, 0
Tr-pi_0010_jpg.rf.caed12ef1e5fad2e91a79e5773efc0bb.jpg, 0, 0, 0, 1
Tr-no_0517_jpg.rf.ca6c680afae9a1640bff9699ee7cdeab.jpg, 0, 0, 1, 0
Tr-pi_0237_jpg.rf.cb7f775c4d13dd515d8fa24628322c12.jpg, 0, 0, 0, 1
Tr-gl_0034_jpg.rf.cb59e948c7609e9fcf692b98936567ca.jpg, 1, 0, 0, 0
Tr-no_0310_jpg.rf.cbf0c4e800d458e51470599226568806.jpg, 0, 0, 1, 0
Tr-gl_0062_jpg.rf.cba5b245f2bbf273efcd7f5b394a598e.jpg, 1, 0, 0, 0
Tr-gl_0518_jpg.rf.cc00f8077c2f5f885f6c511b6d0a4fec.jpg, 1, 0, 0, 0
Tr-gl_0190_jpg.rf.cc114cc110275560ad3c0dd78d589f80.jpg, 1, 0, 0, 0
Tr-gl_0511_jpg.rf.cc7a4f5eeeece7daa96aad01f9535858.jpg, 1, 0, 0, 0
Tr-me_0385_jpg.rf.cc99a2173c8e37a242c2aa5198f3ef21.jpg, 0, 1, 0, 0
Tr-gl_0098_jpg.rf.cc50e78382be4212cfe377a7c089af08.jpg, 1, 0, 0, 0
Tr-no_0028_jpg.rf.ccba830c95898cfd06f1a30ded6f6119.jpg, 0, 0, 1, 0
Tr-no_0184_jpg.rf.cc5d05301e4baa10959be1e35b0d7e08.jpg, 0, 0, 1, 0
Tr-gl_0213_jpg.rf.cd11e1fb6b3e7930ab249acf76407f5d.jpg, 1, 0, 0, 0
Tr-gl_0196_jpg.rf.cc90f127093eeddfd6af10bc8d2212e9.jpg, 1, 0, 0, 0
Tr-me_0173_jpg.rf.cd303dc14d39ed6a40984a9ce2d544ca.jpg, 0, 1, 0, 0
Tr-pi_0260_jpg.rf.cd341deb71348af51364a67cb6954b0f.jpg, 0, 0, 0, 1
Tr-no_0473_jpg.rf.cd956e5e944c7e41a75a505eecd552c4.jpg, 0, 0, 1, 0
Tr-gl_0451_jpg.rf.cd1e9f1d4eb409163d7c7e3c4c7a7a46.jpg, 1, 0, 0, 0
Tr-pi_0611_jpg.rf.cdb87872bf9cffc989288ea0e351c727.jpg, 0, 0, 0, 1
Tr-pi_0504_jpg.rf.cd385013abd59db4cf208858df20a738.jpg, 0, 0, 0, 1
Tr-gl_0267_jpg.rf.cdec1ac8cb31716784909010cd684b15.jpg, 1, 0, 0, 0
Tr-me_0030_jpg.rf.ce000699b29514ab63caf10df521f417.jpg, 0, 1, 0, 0
Tr-gl_0475_jpg.rf.ce2ddbcb1f38092b17cbccd362bff3e8.jpg, 1, 0, 0, 0
Tr-no_0016_jpg.rf.cdf780eb3e921d6fb86ff2ee6b00c800.jpg, 0, 0, 1, 0
Tr-pi_0169_jpg.rf.ce5765849eb655e37211374b570ee41b.jpg, 0, 0, 0, 1
Tr-gl_0130_jpg.rf.cf4885a8fbb5db58fed05eb06bd678e4.jpg, 1, 0, 0, 0
Tr-me_0303_jpg.rf.ce9f9242d388528b927a4c6af7ee98d4.jpg, 0, 1, 0, 0
Tr-pi_0235_jpg.rf.cfa582841370b5a6bbbfa7e1bf84efa0.jpg, 0, 0, 0, 1
Tr-me_0092_jpg.rf.cfa6eb44ee8c7ac0d89f8b52a0558170.jpg, 0, 1, 0, 0
Tr-pi_0338_jpg.rf.cec370232957f227a011da35323edc41.jpg, 0, 0, 0, 1
Tr-gl_0478_jpg.rf.d01d5ee1a8c2a911137b199f88a01068.jpg, 1, 0, 0, 0
Tr-no_0015_jpg.rf.d006b035cdd60d33a8ebdd3d3fd68c61.jpg, 0, 0, 1, 0
Tr-gl_0361_jpg.rf.cea48d9c2842f7d6d63f34b2ee5fe940.jpg, 1, 0, 0, 0
Tr-gl_0353_jpg.rf.d0711093b36390c967679d29fbec82ec.jpg, 1, 0, 0, 0
Tr-no_0521_jpg.rf.d12908d3f9a83fffef1518ac0bd26dd1.jpg, 0, 0, 1, 0
Tr-me_0052_jpg.rf.d11117daf5342669b6c3bcf6b7657049.jpg, 0, 1, 0, 0
Tr-me_0277_jpg.rf.d149f6f546d6988123224b283efe1623.jpg, 0, 1, 0, 0
Tr-me_0155_jpg.rf.d16764b9812b78f9b8ec30f9f9b81c7d.jpg, 0, 1, 0, 0
Tr-pi_0587_jpg.rf.d1a179b4d110a38884cccca2cc28099f.jpg, 0, 0, 0, 1
Tr-pi_0201_jpg.rf.d2199d4b01a8bd387de43b0efee19cc6.jpg, 0, 0, 0, 1
Tr-me_0199_jpg.rf.d16239216a1cff51b2104a9f1149e92d.jpg, 0, 1, 0, 0
Tr-me_0119_jpg.rf.d242c6cfdb8df9ed8e827eda4ccb3e1c.jpg, 0, 1, 0, 0
Tr-gl_0309_jpg.rf.d24b614262f1ec73c6f0970063424541.jpg, 1, 0, 0, 0
Tr-no_0552_jpg.rf.d26652a0dec62972f226554930cead18.jpg, 0, 0, 1, 0
Tr-gl_0352_jpg.rf.d277c9591b3388bd5e614d15411d0df7.jpg, 1, 0, 0, 0
Tr-no_0051_jpg.rf.d2b9238f8b51caadbdad28743204b4f7.jpg, 0, 0, 1, 0
Tr-pi_0512_jpg.rf.d2f5f94ed50bcd249d0f8b384e3156a8.jpg, 0, 0, 0, 1
Tr-me_0221_jpg.rf.d2913e44979f3f10117ee5df13230f89.jpg, 0, 1, 0, 0
Tr-me_0401_jpg.rf.d309fc5043c4151a7ef91357e8109a0c.jpg, 0, 1, 0, 0
Tr-pi_0244_jpg.rf.d3396b6275ecae6cd3eb1ba42579d582.jpg, 0, 0, 0, 1
Tr-no_0444_jpg.rf.d3577dd2d91f8ccea1d7e04e2767c33a.jpg, 0, 0, 1, 0
Tr-gl_0354_jpg.rf.d383b58ce42dfd173a7d5d031a1a8dca.jpg, 1, 0, 0, 0
Tr-me_0202_jpg.rf.d42fae3af72d76383190741eeeabd090.jpg, 0, 1, 0, 0
Tr-me_0111_jpg.rf.d3fcb430de7e3336f8fc8d210cffb35b.jpg, 0, 1, 0, 0
Tr-no_0074_jpg.rf.d467d41d21dbee1cbdfa5a0aaf1a9878.jpg, 0, 0, 1, 0
Tr-gl_0435_jpg.rf.d5a175215adeb9d616214df58dca0150.jpg, 1, 0, 0, 0
Tr-pi_0461_jpg.rf.d4c20b11ceefe11c9064e239e7bb192d.jpg, 0, 0, 0, 1
Tr-me_0430_jpg.rf.d4798cab07474a626fe4268986839a2e.jpg, 0, 1, 0, 0
Tr-gl_0138_jpg.rf.d52f639c1e7d97e4c58ea5806926f2b7.jpg, 1, 0, 0, 0
Tr-me_0428_jpg.rf.d5e0a5b750fd92ee543950477ef9e086.jpg, 0, 1, 0, 0
Tr-no_0327_jpg.rf.d655bd4812e1938d99a05592e598e362.jpg, 0, 0, 1, 0
Tr-pi_0535_jpg.rf.d5e992061fd27f863e75741778faad2f.jpg, 0, 0, 0, 1
Tr-me_0472_jpg.rf.d67e1aeb907c4855ed4d93ed8aab8a63.jpg, 0, 1, 0, 0
Tr-pi_0414_jpg.rf.d67e22064725cfae6ffe0408cf3e6db6.jpg, 0, 0, 0, 1
Tr-gl_0151_jpg.rf.d60ddaeb2bb94cd3c55b39662d410b38.jpg, 1, 0, 0, 0
Tr-gl_0211_jpg.rf.d68588f2d3f2933f7d6bb7124b6d08cb.jpg, 1, 0, 0, 0
